CRN,ARRIVAL_TM,AUTOMOBILE_COUNT,BELTED_DEATH_COUNT,BELTED_SUSP_SERIOUS_INJ_COUNT,BICYCLE_COUNT,BICYCLE_DEATH_COUNT,BICYCLE_SUSP_SERIOUS_INJ_COUNT,BUS_COUNT,CHLDPAS_DEATH_COUNT,CHLDPAS_SUSP_SERIOUS_INJ_COUNT,COLLISION_TYPE,COMM_VEH_COUNT,CONS_ZONE_SPD_LIM,COUNTY,CRASH_MONTH,CRASH_YEAR,DAY_OF_WEEK,DEC_LATITUDE,DEC_LONGITUDE,DISPATCH_TM,DISTRICT,DRIVER_COUNT_16YR,DRIVER_COUNT_17YR,DRIVER_COUNT_18YR,DRIVER_COUNT_19YR,DRIVER_COUNT_20YR,DRIVER_COUNT_50_64YR,DRIVER_COUNT_65_74YR,DRIVER_COUNT_75PLUS,EST_HRS_CLOSED,FATAL_COUNT,HEAVY_TRUCK_COUNT,HORSE_BUGGY_COUNT,HOUR_OF_DAY,ILLUMINATION,INJURY_COUNT,INTERSECTION_RELATED_x,INTERSECT_TYPE,LANE_CLOSED,LATITUDE,LN_CLOSE_DIR,LOCATION_TYPE,LONGITUDE,MAX_SEVERITY_LEVEL,MCYCLE_DEATH_COUNT,MCYCLE_SUSP_SERIOUS_INJ_COUNT,MOTORCYCLE_COUNT,MUNICIPALITY,NONMOTR_COUNT,NONMOTR_DEATH_COUNT,NONMOTR_SUSP_SERIOUS_INJ_COUNT,NTFY_HIWY_MAINT,PED_COUNT,PED_DEATH_COUNT,PED_SUSP_SERIOUS_INJ_COUNT,PERSON_COUNT,POLICE_AGCY,POSSIBLE_INJ_COUNT,RDWY_SURF_TYPE_CD,RELATION_TO_ROAD,ROADWAY_CLEARED,ROAD_CONDITION,SCH_BUS_IND,SCH_ZONE_IND,SECONDARY_CRASH,SMALL_TRUCK_COUNT,SPEC_JURIS_CD,SUSP_MINOR_INJ_COUNT,SUSP_SERIOUS_INJ_COUNT,SUV_COUNT,TCD_FUNC_CD,TCD_TYPE,TFC_DETOUR_IND,TIME_OF_DAY,TOTAL_UNITS,TOT_INJ_COUNT,UNBELTED_OCC_COUNT,UNB_DEATH_COUNT,UNB_SUSP_SERIOUS_INJ_COUNT,UNK_INJ_DEG_COUNT,UNK_INJ_PER_COUNT,URBAN_RURAL,VAN_COUNT,VEHICLE_COUNT,WEATHER1,WEATHER2,WORKERS_PRES,WORK_ZONE_IND,WORK_ZONE_LOC,WORK_ZONE_TYPE,WZ_CLOSE_DETOUR,WZ_FLAGGER,WZ_LAW_OFFCR_IND,WZ_LN_CLOSURE,WZ_MOVING,WZ_OTHER,WZ_SHLDER_MDN,WZ_WORKERS_INJ_KILLED,AGGRESSIVE_DRIVING,ALCOHOL_RELATED,ANGLE_CRASH,ATV,ATV_ROUTE,BACKUP_CONGESTION,BACKUP_NONRECURRING,BACKUP_PRIOR,BICYCLE,CELL_PHONE,CHILD_PASSENGER,COMM_VEHICLE,CORE_NETWORK,CROSS_MEDIAN,CURVED_ROAD,CURVE_DVR_ERROR,DEER_RELATED,DISTRACTED,DRINKING_DRIVER,DRIVER_16YR,DRIVER_17YR,DRIVER_18YR,DRIVER_19YR,DRIVER_20YR,DRIVER_50_64YR,DRIVER_65_74YR,DRIVER_75PLUS,DRUGGED_DRIVER,DRUG_RELATED,FATAL,FATAL_OR_SUSP_SERIOUS_INJ,FATIGUE_ASLEEP,FEDERAL_AID_ROUTE,FIRE_IN_VEHICLE,HAZARDOUS_TRUCK,HIT_BARRIER,HIT_BRIDGE,HIT_DEER,HIT_EMBANKMENT,HIT_FIXED_OBJECT,HIT_GDRAIL,HIT_GDRAIL_END,HIT_PARKED_VEHICLE,HIT_POLE,HIT_ROADWAY_EQUIPMENT,HIT_RUN,HIT_TEMP_CONSTRUCTION_BARRIER,HIT_TRAFFIC_ISLAND,HIT_TREE_SHRUB,HIT_UTILITY_POLE,HORSE_BUGGY,HO_OPPDIR_SDSWP,HVY_TRUCK_RELATED,ICY_ROAD,ILLEGAL_DRUG_RELATED,ILLUMINATION_DARK,IMPAIRED_DRIVER,IMPAIRED_NONMOTORIST,INJURY,INJURY_OR_FATAL,INTERSECTION,INTERSECTION_RELATED_y,INTERSTATE,LANE_DEPARTURE,LEFT_TURN,LIMIT_65MPH,LIMIT_70MPH,LOCAL_ROAD,LOCAL_ROAD_ONLY,MARIJUANA_DRUGGED_DRIVER,MARIJUANA_RELATED,MATURE_DRIVER,MC_DRINKING_DRIVER,MOTORCYCLE,MULTIPLE_VEHICLE,NHTSA_AGG_DRIVING,NON_INTERSECTION,NO_CLEARANCE,OPIOID_RELATED,OTHER_FREEWAY_EXPRESSWAY,OVERTURNED,PEDESTRIAN,PHANTOM_VEHICLE,POSSIBLE_INJURY,PROPERTY_DAMAGE_ONLY,PSP_REPORTED,RAMP,RAMP_SEGMENT,RAMP_TERMINAL,REAR_END,ROUNDABOUT,RUNNING_RED_LT,RUNNING_STOP_SIGN,RURAL,SCHOOL_BUS,SCHOOL_BUS_RELATED,SCHOOL_BUS_UNIT,SCHOOL_ZONE,SHLDR_RELATED,SIGNALIZED_INT,SINGLE_VEHICLE,SNOWMOBILE,SNOW_SLUSH_ROAD,SPEEDING,SPEEDING_RELATED,SPEED_CHANGE_LANE,STATE_ROAD,STOP_CONTROLLED_INT,SUDDEN_DEER,SUSPECTED_MINOR_INJURY,SUSPECTED_SERIOUS_INJURY,SV_RUN_OFF_RD,TAILGATING,TRAIN,TRAIN_TROLLEY,TROLLEY,TURNPIKE,UNBELTED,UNDERAGE_DRNK_DRV,UNLICENSED,UNSIGNALIZED_INT,URBAN,VEHICLE_FAILURE,VEHICLE_TOWED,VULNERABLE_ROAD_USER,VULNERABLE_ROAD_USER_FATAL,WET_ROAD,WORK_ZONE,YOUNG_DRIVER,geometry
2014009948,,1,0,0,0,0,0,0,0,0,8,0,,67,12,2013,7,39.963972,-75.138796,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,39 57:50.298,4.0,2,75 08:19.664,1,0,0,0,67301,1,1,0,N,1,1,0,2,68K01,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,2,0,1,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.138796 39.963972)
2014027308,,1,0,0,0,0,0,0,0,0,8,0,,67,1,2014,1,40.034496,-75.071621,2252.0,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,,0,,40 02:04.184,,0,75 04:17.834,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,9,N,N,,0,0.0,0,0,0,,0,,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,POINT (-75.071621 40.034496)
2014038265,,1,0,0,0,0,0,0,0,0,8,0,,67,2,2014,6,39.991323,-75.13468,,6,0,0,0,0,0,0,0,0,5.0,1,0,0.0,,,0,,0,,39 59:28.764,3.0,0,75 08:04.849,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,N,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.13468 39.991323)
2014042719,,1,0,0,0,0,0,0,0,0,7,0,,67,3,2014,2,40.028396,-75.100421,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,40 01:42.225,1.0,0,75 06:01.516,1,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,2.0,3.0,,1,N,N,,0,0.0,0,0,0,,0,N,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.100421 40.028396)
2014045049,,1,0,0,0,0,0,0,0,0,1,0,50.0,67,4,2014,1,39.899267,-75.16663,,6,0,0,0,0,1,0,0,0,4.0,2,0,0.0,,,1,,0,,39 53:57.360,2.0,0,75 09:59.867,1,0,0,0,67301,0,0,0,N,0,0,0,3,68K01,1,2.0,1.0,,1,N,N,,0,0.0,0,0,1,,0,Y,,2,1,1,1,0,0,0,2,0,2,,,N,Y,8.0,1.0,N,N,N,N,N,N,Y,,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,POINT (-75.16663 39.899267)
2014053755,,1,0,0,0,0,0,0,0,0,7,0,,67,3,2014,1,40.023792,-75.178679,,6,0,0,0,0,0,1,0,0,9.0,1,0,0.0,,,0,,0,,40 01:25.650,6.0,0,75 10:43.243,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,4.0,,9,N,N,,0,0.0,0,0,0,,0,Y,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,POINT (-75.178679 40.023792)
2014065554,,1,0,0,1,1,0,0,0,0,8,0,,67,5,2014,7,39.96947,-75.139579,,6,0,0,0,0,0,0,0,0,4.0,1,0,0.0,,,0,,5,,39 58:10.092,3.0,0,75 08:22.485,1,0,0,0,67301,1,1,0,N,0,0,0,3,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,2,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.139579 39.96947)
2014065591,,1,0,0,0,0,0,0,0,0,7,0,,67,5,2014,3,39.999258,-75.121936,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,,2,,39 59:57.328,,0,75 07:18.969,1,0,0,0,67301,0,0,0,,0,0,0,1,67301,0,2.0,4.0,,1,N,N,,0,0.0,0,0,0,,3,,,1,0,1,1,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,POINT (-75.121936 39.999258)
2014077277,,0,0,0,0,0,0,0,0,0,8,0,,67,5,2014,2,39.970448,-75.150665,,6,0,0,0,0,0,1,0,0,,1,0,0.0,,,0,,0,,39 58:13.614,,0,75 09:02.395,1,0,0,0,67301,1,1,0,,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,0,,,2,0,1,0,0,0,0,2,1,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.150665 39.970448)
2014081080,,1,0,0,0,0,0,0,0,0,7,0,,67,7,2014,2,40.010148,-75.121556,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,1,,1,,40 00:36.531,7.0,0,75 07:17.602,1,0,0,0,67301,0,0,0,,0,0,0,2,67301,0,2.0,4.0,,1,N,N,,0,0.0,0,1,0,,2,Y,,1,1,1,1,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.121556 40.010148)
2014082197,,0,0,0,0,0,0,0,0,0,7,0,,67,7,2014,7,40.005902,-75.07614,,6,0,0,0,0,0,1,0,0,3.0,1,0,0.0,,,0,,0,,40 00:21.246,2.0,8,75 04:34.104,1,1,0,1,67301,0,0,0,N,0,0,0,1,68K01,0,1.0,4.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.07614 40.005902)
2014095876,,1,1,0,0,0,0,0,0,0,7,0,,67,8,2014,7,39.91501,-75.137785,,6,0,0,0,0,0,0,0,0,,1,0,0.0,,,0,,0,,39 54:54.035,,0,75 08:16.026,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,4.0,,1,N,N,,0,0.0,0,0,0,,0,,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,POINT (-75.137785 39.91501)
2014095977,,0,0,0,0,0,0,0,0,0,5,0,,67,8,2014,6,40.076773,-75.00029,,6,0,0,0,0,0,0,0,0,5.0,1,0,0.0,,,1,,0,,40 04:36.381,2.0,0,75 00:01.043,1,0,0,0,67301,1,1,0,N,1,1,0,3,67301,1,2.0,1.0,,1,N,N,,1,0.0,0,0,1,,0,Y,,3,1,0,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.00029 40.076773)
2014095987,,3,0,0,0,0,0,0,0,0,8,0,,67,8,2014,6,40.022873,-75.148273,,6,0,0,0,0,0,1,0,0,9.0,1,0,0.0,,,0,,5,,40 01:22.343,2.0,0,75 08:53.781,1,0,0,0,67301,1,1,0,N,1,1,0,4,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,0,,2,Y,,4,0,0,0,0,0,2,2,0,3,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.148273 40.022873)
2014098631,,0,0,0,0,0,0,0,0,0,8,0,,67,9,2014,6,40.003887,-75.170672,,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,1,,40 00:13.994,6.0,0,75 10:14.420,1,0,0,0,67301,1,1,0,N,1,1,0,4,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,2,,2,Y,,3,0,1,0,0,0,0,2,0,2,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,POINT (-75.170672 40.003887)
2014098689,,0,0,0,0,0,0,0,0,0,8,0,,67,9,2014,7,40.022069,-75.133653,,6,0,0,0,0,0,0,0,0,9.0,1,0,0.0,,,0,,0,,40 01:19.450,5.0,0,75 08:01.150,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,1,0.0,0,0,0,,0,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,POINT (-75.133653 40.022069)
2014098690,,1,0,0,0,0,0,0,0,0,7,0,,67,8,2014,1,39.986533,-75.075996,,6,0,0,0,0,0,1,0,0,,1,0,0.0,,,0,,2,,39 59:11.518,,0,75 04:33.585,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,4.0,,9,N,N,,0,0.0,0,0,0,,3,,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,POINT (-75.075996 39.986533)
2014113427,2357.0,2,0,0,0,0,0,0,0,0,5,0,,67,10,2014,1,40.066063,-75.026137,2356.0,6,0,0,0,0,0,0,0,0,3.0,1,0,0.0,,,0,,0,,40 03:57.827,6.0,0,75 01:34.092,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,6.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,2,0,1,1,0,0,0,2,0,2,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.026137 40.066063)
2014126935,,1,0,0,0,0,0,0,0,0,7,0,,67,11,2014,7,40.030546,-75.158621,,6,0,0,0,0,0,1,0,0,3.0,1,0,0.0,,,0,,0,,40 01:49.966,6.0,0,75 09:31.037,1,0,0,0,67301,0,0,0,N,0,0,0,2,67301,0,2.0,4.0,,9,N,N,,0,0.0,0,0,0,,0,N,,1,0,2,1,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,POINT (-75.158621 40.030546)
2015009583,,1,0,0,0,0,0,0,0,0,7,0,,67,11,2014,1,39.913902,-75.13793,,6,0,0,0,0,0,0,0,0,9.0,1,0,0.0,,,0,,0,,39 54:50.048,2.0,0,75 08:16.548,1,0,0,0,67301,0,0,0,N,0,0,0,1,67301,0,2.0,4.0,,1,N,N,,0,0.0,0,0,0,,0,Y,,1,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,POINT (-75.13793 39.913902)
2015010696,,1,0,0,0,0,0,0,0,0,8,0,,67,12,2014,7,40.103427,-75.003967,,6,0,0,0,0,0,1,0,0,9.0,1,0,0.0,,,0,,0,,40 06:12.338,2.0,0,75 00:14.282,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,9,N,N,,0,0.0,0,0,0,,0,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,POINT (-75.003967 40.103427)
2015014358,,0,0,0,0,0,0,0,0,0,8,0,,67,11,2014,5,40.048951,-75.127769,,6,0,0,0,0,0,1,0,0,3.0,1,0,0.0,,,0,,2,,40 02:56.223,5.0,0,75 07:39.968,1,0,0,0,67301,1,1,0,N,1,1,0,2,67301,0,2.0,1.0,,1,N,N,,0,0.0,0,0,1,,0,Y,,2,0,0,0,0,0,0,2,0,1,,,,N,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,POINT (-75.127769 40.048951)
